3735931646,8810,0,87,32.28794860839844,1774688407,28.4237060546875,96971,15.164076805114746,5684,231.25,3986.25,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,119
3735931646,9831,0,87,32.7560920715332,1774688408,28.46630859375,96970,15.131461143493652,5684,230.0,3986.25,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-6
3735931646,10865,0,87,34.16048812866211,1774688409,28.509225845336914,96969,15.069173812866211,5684,227.5,3986.25,910.0,0,0,False,0,0,0,0,0,0,0,0,0,0,25
3735931646,11865,0,87,32.7560920715332,1774688410,28.550262451171875,96968,15.031547546386719,5684,232.5,3985.0,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-48
3735931646,12529,0,87,33.22423553466797,1774688410,28.636409759521484,96968,15.005961418151855,5684,228.75,3986.25,910.0,0,0,False,0,0,0,0,0,0,0,0,0,0,62
3735931646,13194,0,87,34.628631591796875,1774688411,28.716604232788086,96969,14.965250968933105,5684,228.75,3985.0,910.0,0,0,False,0,0,0,0,0,0,0,0,0,0,125
3735931646,13860,0,87,34.628631591796875,1774688412,28.7833309173584,96969,14.928847312927246,5703,240.0,3978.75,960.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-40
3735931646,14523,0,87,32.7560920715332,1774688412,28.837839126586914,96969,14.867148399353027,6595,231.25,3983.75,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-25
3735931646,15190,0,87,33.22423553466797,1774688413,28.882320404052734,96968,14.81488037109375,7294,226.25,3986.25,900.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-93
3735931646,15854,0,87,32.7560920715332,1774688414,28.92022705078125,96968,14.767254829406738,8234,231.25,3981.25,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-57
3735931646,16519,0,87,34.16048812866211,1774688414,28.950613021850586,96968,14.748922348022461,9036,235.0,3978.75,930.0,0,0,False,0,0,0,0,0,0,0,0,0,0,21
3735931646,17183,0,87,33.692378997802734,1774688415,28.976299285888672,96968,14.705677032470703,9947,230.0,3983.75,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,91
3735931646,17850,0,87,34.628631591796875,1774688416,28.996036529541016,96968,14.657231330871582,10847,230.0,3978.75,930.0,0,0,False,0,0,0,0,0,0,0,0,0,0,41
3735931646,18514,0,87,34.16048812866211,1774688416,29.012950897216797,96968,14.638275146484375,11653,230.0,3981.25,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,44
3735931646,19178,0,87,33.22423553466797,1774688417,29.027362823486328,96967,14.619206428527832,12887,230.0,3983.75,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-41
3735931646,19843,0,87,34.628631591796875,1774688418,29.039892196655273,96968,14.609919548034668,13787,231.25,3981.25,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,73
3735931646,20507,0,87,33.22423553466797,1774688418,29.050857543945312,96967,14.610428810119629,14618,227.5,3982.5,910.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-71
3735931646,21173,0,87,33.692378997802734,1774688419,29.06056785583496,96967,14.591143608093262,15522,231.25,3981.25,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,114
3735931646,21840,0,87,33.22423553466797,1774688420,29.069339752197266,96967,14.606353759765625,16380,231.25,3978.75,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,76
3735931646,22504,0,87,33.692378997802734,1774688420,29.07779884338379,96968,14.601812362670898,17241,235.0,3977.5,930.0,0,0,False,0,0,0,0,0,0,0,0,0,0,36
3735931646,23168,0,87,35.096778869628906,1774688421,29.085317611694336,96967,14.616969108581543,18058,223.75,3981.25,900.0,0,0,False,0,0,0,0,0,0,0,0,0,0,100
3735931646,23832,0,87,33.22423553466797,1774688422,29.091894149780273,96967,14.60246753692627,18890,230.0,3981.25,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,87
3735931646,24496,0,87,35.096778869628906,1774688422,29.09910011291504,96966,14.602803230285645,19692,228.75,3982.5,910.0,0,0,False,0,0,0,0,0,0,0,0,0,0,22
3735931646,25161,0,87,35.56492233276367,1774688423,29.104740142822266,96967,14.603067398071289,20466,251.25,3976.25,1000.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-76
3735931646,25828,0,87,35.096778869628906,1774688424,29.109750747680664,96968,14.60329818725586,21220,231.25,3978.75,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,34
3735931646,26494,0,87,34.16048812866211,1774688424,29.1141357421875,96968,14.573895454406738,21985,243.75,3973.75,970.0,0,0,False,0,0,0,0,0,0,0,0,0,0,39
3735931646,27158,0,87,34.16048812866211,1774688425,29.12040138244629,96969,14.579122543334961,22735,231.25,3977.5,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,20
3735931646,27823,0,87,33.22423553466797,1774688426,29.125415802001953,96968,14.579354286193848,23992,238.75,3975.0,930.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-30
3735931646,28487,0,87,33.692378997802734,1774688426,29.130741119384766,96968,14.589469909667969,24815,233.75,3975.0,930.0,0,0,False,0,0,0,0,0,0,0,0,0,0,69
3735931646,29150,0,87,34.16048812866211,1774688427,29.13450050354004,96967,14.569908142089844,25437,238.75,3973.75,950.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-64
3735931646,29816,0,87,34.628631591796875,1774688428,29.139196395874023,96967,14.55532455444336,26315,223.75,3981.25,900.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-29
3735931646,30480,0,87,33.22423553466797,1774688428,29.14327049255371,96968,14.540715217590332,26778,233.75,3973.75,930.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-50
3735931646,31532,0,87,34.16048812866211,1774688429,29.08249855041504,96968,14.523107528686523,26947,232.5,3975.0,920.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-111
3735931646,32197,0,87,35.096778869628906,1774688430,29.087194442749023,96968,14.528254508972168,27681,228.75,3977.5,910.0,0,0,False,0,0,0,0,0,0,0,0,0,0,-37
